# Code generated by cmd/gen-cities from GeoNames cities1000 (CC-BY 4.0). DO NOT EDIT.
# Regenerate with `make gen-cities`. Columns: canonical-name<TAB>country<TAB>alias|alias|...<TAB>population
# Population is what lets the loader treat a small place as evidence-only: see cities.go.
Novoaltaysk	ru	chesnokovka|chesnokovo|chesnokovskoye|noboaltaiseukeu|novoaltajsk|novoaltaysk|nowoaltaisk|новоалтайск	61050
Pecangaan	id	pecangaan|pecangakan|petjangaan|petjangakan|petjangkan	61046
Bury	gb	bei li|beli|beri|beris|bo li|bry|bury|бери|бері	61044
Dewsbury	gb	d'jusberi|dewsbury|di si bo li|diusberis|djusburi|djuzberi|dwzbry|дьюсбери|дюсбъри|дјузбери	61035
Valjevo	rs	ballebo|falyfw|valevas|valevo|valievo|valjevo|vuaryevuo|wa lie wo|walyfw|walyyww|wayyww|wlyybw|валево|ваљево	61035
Nanhu	cn	nanhu	61034
Yicheng	cn	hsuan-ch'eng|hsüan-ch’eng|i-ch'eng|i-ch'eng-hsien|i-ch’eng|i-ch’eng-hsien|tzu-chung|tzu-chung-hsien|yan cheng|yan cheng jie dao|yicheng|yicheng jiedao	61027
Svobodnyy	ru	alekseyevsk|svobodni|svobodny|svobodnyi|svobodnyj|svobodnyy|свободный	61017
Ban Tha Kham	th	ban tha kham|ta kam	61011
Bangor	gb	ban ge|banga|bangor|bangor i nord-irland|bangoras|beannchar|bngwr kanty dawn|бангор	61011
Itoman	jp	ichuman|itoman|mi man|shionja|shunja|sunja|sunza	61007
Felege Neway	et	felege neway|felege niway|sawla|sawla felege neway	61000
Sal’sk	ru	sal'sk|salsk|sal’sk|ssalsk|torgovyy|сальск	61000
Villa Poeta José Gálvez Barrenechea	pe	jose galvez|jose galvez barrenechea|josé gálvez|josé gálvez barrenechea|villa poeta jose galvez barrenechea|villa poeta josé gálvez barrenechea	61000
Stupino	ru	astwpynw|elektrovoz|si tu pi nuo|stoepino|stoupino|stupina|stupino|stwbynw|stwpynw|stúpino|ступино|ступино балһсн|ступіна|ступіно	60999
Fier-Çifçi	al	fier-cifci|fier-çifçi	60995
Nekā	ir	naranj bagh|neka|neka'|nekā|nekā’|nika|nka|nyka|nāranj bāgh|nīkā|нека	60991
Parit	my	parit	60988
Kampong Sidam	my	kampong sidam|sidam|xi tang	60983
Granollers	es	granollers	60981
Fano	it	fano|fanu|fanum fortunae|фано	60978
Financial District	us	financial district	60976
Chinch'ŏn	kr	chinch'on|chinch'ŏn|chinchon|chinsen|jincheon|jincheongun	60964
Tiptūr	in	tiptur|tiptūr	60957
Sahaswān	in	sahaswan|sahaswān	60953
Wanparti	in	wanaparthy|wanparti	60949
Zeist	nl	jeiseuteu|seist|zai si te|zaisuto|zajst|zayst|zeist|zejst|zeyst|zyyst|зајст|зейст	60949
Sidi Bennour	ma	sidi bennour	60948
Anuradhapura	lk	a nu la de pu lei|a nu la de pu lei wang guo|aneuradhapura|anuladapula|anuradapura|anuradhapur|anuradhapura|anuradhapura town|anuradhapuraja|anuradhapuram|anuradipura|anuradkhapura|anuratapuram|anurádhapuraja|anurâdhapura|anurādhapura|anwradabwra|anwradapwra|xnu rath pu ra|ануради́пура|анурадхапура	60943
Tarnowskie Góry	pl	ta er nuo fu si kai gu lei|taleunopeuseukieguli|tarnovs'ki guri|tarnovske gori|tarnovske gurai|tarnovske guri|tarnovske-gury|tarnovskje gori|tarnowitz|tarnowske gury|tarnowske gůry|tarnowskie gory|tarnowskie góry|тарновске гори|тарновске-гуры|тарновскје гори|тарновські гури	60938
Xiema	cn	hsieh-ma-ch'ang|hsieh-ma-ch’ang|xie ma|xie ma zhen|xiema|xiema zhen|xiemachang	60933
Buluan	ph	bayan ng buluan|buluan|inged a buluan|ingud nu buluan	60931
Grosseto	it	grosseto|гроссето	60922
Kırıkhan	tr	kirikhan|kırıkhan|qry khan|qrykhan|qry‌khan	60916
Soroti	ug	soroti|suo luo ti|swrwty	60900
Yanliang	cn	yan liang|yanliang|yen-liang|yen-liang-chen	60891
Tahe	cn	ku-ch'i-ku|ku-ch’i-ku|t'a-ho|ta he|tahe|t’a-ho	60874
Springfield	us	aspyryng fyld awrgn|sbrynghfyld|seupeulingpildeu|si pu lin fei er de|springfield|springfijld|springfild|supuringufirudo|спрингфийлд|спрингфилд|спрінгфілд	60870
Mbinga	tz	mbinga	60868
Bethesda	us	bedeseuda|behtehsda|bei sai si da|besesuda|betes|betesda|bethe sda|bethesada|bethesda|bethesnta|betheza|bt'sdh|btzda mrylnd|budezda|bythysda|petesta|бетесда|бъдезда|бэтэсда	60858
San Miguel	pe	san miguel	60850
Uyovu	tz	uyovu	60849
Norfolk County	ca	norfolk county	60847
Sirhind	in	sirhind	60847
Dayr Mawās	eg	dayr mawas|dayr mawās|deir mawas|deir mawās|dyr mwas	60835
Jōsō	jp	chang zong|chang zong shi|joso|jōsō	60834
Erdaojiang	cn	erdaojiang|erh-tao-chiang|erh-tao-kou	60831
Aisai	jp	ai xi|ai xi shi|aisai|aisai si|aisai-chhi|aisai-chhī|aisaishi|aisajus|aiszai|ajsaj|aysay|aysay aychy|aysayy aychy|xi si|аисаи|айсай	60829
Terre Haute	us	te lei huo te|telehote|tera khout|tere hauta|tere haute|tere khout|terehoto|terra alta|terre haute|terre-khot|therre hot|trh‌hwt ayndyana|tyr hwt|тера хоут|тере хоут|терре-хот	60825
Bārdoli	in	bardoli|bardoti|bārdoli|бардоли	60821
Kolomyia	ua	colomeea|kolomea|kolomeo|kolomija|kolomyia|kolomyja|kołomyja|коломия|коломија|коломыя	60821
Tartagal	ar	ta ta jia er|taratagala|tartagal|tartagala|tartagalis|tartghal|tarutagaru|trtgl|тартагал	60819
Vineland	us	bainrando|vajnland|vineland|waynlnd nywjrsy|вайнланд|вајнланд	60818
West Hollywood	us	west hollywood	60806
Fort Portal	ug	fort portal|fort portalas|fort-portal|kabarole|poteupoteol|форт-портал	60800
Prokhladnyy	ru	prochladnaja|prochladnyj|prohladnyi|prokhladneh|prokhladnyj|prokhladnyy|прохладный|прохладнэ	60800
Tianpeng	cn	p'eng|p'eng-hsien|pengxian|pensyan'|pensyan’|p’eng|p’eng-hsien|tian peng|tianpeng	60797
Troyes	fr	te lu wa|teulua|thraw|torowa|trecae|troa|troias|troua|troyes|trua|trwa|trwa fransh|tròias|троа|труа	60785
Kertosono	id	kertosono|pelem|pĕlĕm	60782
North Delta	ca	bei san jiao zhou|nord delta|north delta	60769
Stodůlky	cz	stodulky|stodůlky	60758
Monte Mor	br	monte mor	60754
Sarandí	ar	sarandi|sarandí	60752
Xixiang	cn	hsi-hsiang|xixiang	60745
Beckenham	gb	beckenham|bekenahama|bekkunamu|bknham	60739
Yazman	pk	yazman|yzman|yzman pakstan	60738
Seraing	be	se lan|selaeng|seraing|seran|sere|seren|serenas|serranius|serè|sex ræng|srn|серен	60737
Chicacao	gt	chicacao	60735
San Marcos	co	san marcos	60735
El Wak	ke	eil wak|el wak	60732
Republica	br	republica	60720
Gilgil	ke	gilgil	60711
Upper Gilgil	ke	gilgil|khirgil|upper gilgil	60711
Shuya	ru	chouia|chouïa|schuja|shu ya|shuja|shuya|shwaya|shwya|sjuja|suia|suja|suya|syuya|szuja|xuia|xúia|ŝuja|şuya|šuja|șuia|шуя|шуја	60705
Ban Lam Luk Ka	th	ban lam luk ka|lam luk ka|luk ka|lūk ka	60700
Shchëkino	ru	schekino|shchekino|shchyokino|shchëkino|shehekino|shhekino|shhjokino|щекино|щёкино	60700
Towada	jp	dowada si|shi he tian|shi he tian shi|thoa wa da|touada|tovada|towada|towada-chhi|towada-chhī|toŭada|twada aywmwry|twwada|twwada awmwry|товада|товада қаласы	60697
San Marcos	us	san marcos|san markos|san markws|san-markos|sanmarukosu|sheng ma ke si|sn markws tgzas|сан маркос|сан-маркос	60684
Mokameh	in	mokama|mokamah|mokameh|mokāma	60678
Yaowan	cn	yao-wan-chen|yaowan	60668
Brentwood	us	brentud|brentvud|brentwood|brntwwd|brntwwd nywywrk|bryntwwd|брентвуд|брентуд	60664
Farnborough	gb	fa en bo lei|farnboro|farnborough|farnborough i hampshire|farnbrt|farn‌bwrw hmpshr|фарнборо	60652
Bor	ru	bo er|boleu|bor|bor i nizjegorod oblast|boras|bwr|bwr astan nyzhny nwwgwrwd|motavka|бор	60647
Givatayim	il	gevataym|giv'atayim|givaatayim|givataim|givatayim|giv‘atayim|gywatayym|гиватаим	60644
Arāmbāgh	in	arambagh|arāmbāgh	60639
Lakeville	us	city of lakeville|fairfield|lake ville|lakeville|lakeville village|lakevilo|lehjkvill|lei ke wei|lejkvil|lejkvil'|lejkvill|lykfyl|lykwyl mynh‌swta|lyyqwwyl|reikuvuiru|лейквилл|лейквиль|лейквіль|лејквил|лэйквилл	60633
Mujiayingzi	cn	mujiayingzi	60627
West Allis	us	alys ghrby wyskansyn|vest alis|west allis|wyst alys|вест алис	60620
Yame	jp	ba nu|yame	60608
Poonamalle	in	poonamalle|poonamallee	60607
Tynemouth	gb	tai en mao si|taymwth|tynemouth	60605
Akim Oda	gh	akim oda|akyem oda|akym awda|insuaim|nsuaem|oda|ода	60604
Dubna	ru	doebna|doubna|doubuna|du bu na|dub na|dubeuna|dubna|dubno|dubnà|dubná|dwbna|dwbnh|дубна|дубна балһсн	60604
Ibitinga	br	ibitinga	60600
Redmond	us	ledeumeondeu|lei de meng de|melrose|rdmwnd|rdmwnd washynqtwn|redmond|redmondas|redmund|redomondo|retmant|rydmwnd|salmonberg|редмонд|редмънд	60598
Kinokawa	jp	ginokawa si|ji zhi chuan shi|jino chuan|jino chuan shi|kinokava|kinokawa|kinokawa-chhi|kinokawa-chhī|kynwkawa|kynwkawa wakayama|кинокава|кинокава қаласы|кінокава	60592
Motril	es	mo te li er|motoriru|motril|motril'|mwtryl|мотрил|мотриль|мотріль	60592
Keonjhargarh	in	kendujhar|keonjhar|keonjhargarh	60590
Tacuarembó	uy	san fructuoso|ta kua lun bo|tacuarembo|tacuarembó|takkuvarimpo|taku'aremabo|taku'arembo|takuarembo|takuarenbo|takuyarembo|takwalembo|takwarmbw|takwarymbw|tkwarmbw|villa de san fructuoso|villa de tacuarembo|такуарембо	60586
Dingjia	cn	ding jia|ding jia zhen|dingjia|dingjia zhen|dingjia'ao|dingjia’ao|ting-chia	60585
Mene Grande	ve	mene grande	60580
Lokoja	ng	lairdstown|lokodzha|lokoja|lokweja|lwkwja|rokoja|zokoja|локоджа	60579
Canoga Park	us	canoga park|owensmouth	60578
Cupertino	us	cupertino|ku bi di nuo|kupachino|kupartino|kupeotino|kupertino|kwbyrtynw|kwprtynw kalyfrnya|kyuparatino|qwprtynw|купертино|купертіно	60572
Bhadravati	in	bhadravati	60565
Ualog	ph	ualog	60548
Ciudad Hidalgo	mx	ciudad hidalgo|hidalgo|s'judad-idal'go|taximaroa|villa hidalgo|сьюдад-идальго	60542
Langzhong	cn	baoning|lang zhong|lang-chung|lang-chung-hsien|langzhong|pao-ning-fu|paoning	60542
Taylorsville	us	tai lei si wei er|taylorsville|taylwrzfyl|teilleoseubil|tejlorsvil|tejlorsvil'|tejlorsvill|tejlursvil|tylwrzwyl ywta|тейлорсвилл|тейлорсвіль|тейлърсвил|тејлорсвил	60514
Takaishi	jp	gao shi|takaishi|takaishi-kita|takashi-kita	60511
Liancheng	cn	lian cheng|lian feng|liancheng|lianfeng|lien-ch'eng|lien-ch'eng-hsien|lien-ch’eng|lien-ch’eng-hsien	60504
Jiangbei	cn	chiang-pei|jiang bei|jiangbei|liang-lu-k'ou|liang-lu-k’ou|lianglu	60466
Moramanga	mg	moramanga	60456
Bristol	us	beuliseuteul|bristala|bristol|bristol'|bristul|brystwl|brystwl kntykt|bu li si tuo er|burisutoru|mixville brook|бристол|бристоль|бристъл	60452
Moore	us	moore|mu er|mua|mueo|mur|mwr|mwr aklahma|мур	60451
Gardena	us	gadena|gardan|gardana|gardena|gardina|gardna kalyfrnya|ghardyna|grdnh|grydna|jardyna|jia di na|karden a|kartena|nkarntena|qardna kalyfwrnya|гардена|гардина	60447
Longgang	cn	long gang|long gang jie dao|longgang|longgang jiedao|longkou|lung-k'ou|lung-kou-shih|lung-k’ou|lungkow	60444
Novo Repartimento	br	novo repartimento	60438
Petaluma	us	bytalwma|chickaluma|pei ta lu ma|petaloma|petaluma|petaruma|petluma|ptalwma kalyfrnya|петалума|петлума	60438
Fethiye	tr	fei te xi ye|fethieh|fethiye|fethiye-calis|fethy|fetiye|fetkhie|fetohiie|fthyh|fthyt|makri|makry|petiye|pthyyh|telmessus|фетхие|фетхіє	60437
Bensalem	us	bensalem|bensalem township|benseiramu|municipio de bensalem|salem|xa bensalem|xã bensalem	60427
District of Taher	dz	district of taher	60426
Zacapa	gt	sakapa|zacapa|сакапа	60424
Hereford	gb	gereford|he li fu de|he ri f xrd|helipeodeu|henffordd|herefodo|hereford|herefordas|herefordia|hererford|hrfwrd|hrfwrd anglstan|hrpwrd|khereford|khereforde|xi fu|герефорд|херефорд|херефорде	60415
Matera	it	matera|materia|матера	60403
Midelt	ma	midelt	60390
Grand Junction	us	da zhang ke shen|ghrand jnkshn|gramda janksana|grand dzankshon|grand dzhankshen|grand dzhankshn|grand dzhunkshun|grand jankshn klradw|grand junction|grand-dzhankshen|grand-dzhankshn|gryanda janksana|gurandojankushon|ute|гранд джанкшен|гранд джанкшн|гранд джънкшън|гранд џанкшон|гранд-джанкшен|ґранд-джанкшн	60358
Taitou	cn	taitou	60354
Świdnica	pl	schweidnitz|schweidnitz-schlesian|schweinitz|shvidnica|svidnica|svidnice|svidnicja|svidņica|svídnice|swidnica|swwydnyzh|xi wei de ni cha|świdnica|свидница|свидњица|свідниця|швидница	60351
Cruz das Almas	br	cruz das almas	60348
Olbia	it	ol'bija|olbia|tarranoa|tarranóa|terranoa|terranòa|ольбия	60345
Mangochi	mw	fort johnston|mangoche|mangochi|mponda|мангочи	60338
Gushu	cn	dangtu|gu shu|gushu|tai ping|taiping|taiping-fu|tang-t'u|tang-t'u-hsien|tang-t’u|tang-t’u-hsien	60335
Sanyōonoda	jp	san'yo-onoda|san'yō-onoda|sanyoonoda|sanyōonoda|shan yang xiao ye tian	60326
Panruti	in	pan lu di|panaruti|pannurutti|panruti	60323
Al Burj	eg	`ezbet el-burg|al burj|albrj|burg|burj al-barlus|el-burg|‘ezbet el-burg	60320
Fenshui	cn	fen shui|fen shui zhen|fen-shui-ling|fenshui|fenshui zhen|fenshuichang	60308
Mirassol	br	mira sol|mirassol|mirazol	60303
Mirdif	ae	mirdif|mrdf	60288
Casper	us	casper|ka si po|kaeseupeo|kasbr|kasper|kaspur|kspr waywmyng|kyasupa|kyspr wayywmng|qspr|каспер|каспър	60285
Monze	zm	chief monze|monze	60281
Setia Tropika	my	setia tropika	60279
Shimotsuke	jp	shimotsuke|shymwtswka|shymwtswkh twchygy|simocuke|simosseuke si|simotuke-chhi|simotuke-chhī|xia ye|xia ye shi|симоцуке|сімоцуке	60274
Wujing	cn	wu-ching|wu-ching-chi|wujing	60260
Opava	cz	ao pa wa|awbafa|awpawa|opaba|opava|opavua|opawa|oppavia|troppau|uopawa|опава	60252
Ilkal	in	ilkal	60242
Rowlett	us	rowlett|rowlette	60236
Chełm	pl	chelm|chelmas|chełm|hai wu mu|he-um|helma|heumu|hlm|khehlm|khelm|kholm|хелм|холм|хэлм	60231
Vejle	dk	baille|bhejale|fyly|vaile|vailė|vajle|vejale|vejile|vejle|vuaire|wa ai lei|waylh|wile|wyjlh|вайле|вајле|вейле|вејле	60231
Cogan	ph	bayan ng carmen|carmen|cogan|karmen|lungsod sa carmen|old carmen|кармен	60230
Kīratpur	in	kiratpur|kīratpur	60223
Wucheng	cn	wu cheng|wu cheng zhen|wucheng|wucheng zhen	60212
Cristalina	br	cristalina|cristalino|crystallina|karisatalina|ke li si ta li na|kristalina|кристалина	60210
Tahara	jp	dahala si|tahara|tahara aychy|tahara-chhi|tahara-chhī|takhara|tawara|tian yuan|tian yuan shi|тахара|таҳара	60206
Trinidad	cu	te li ni da|teulinidadeu|torinida|trinidad|trinidada|trinidadas|trynidad|trynydad kwba|trynydd|тринидад|тринідад|трынідад	60206
Yuxia	cn	yu xia|yu xia zhen|yu-hsia|yu-hsia-li|yuxia|yuxia zhen|yü-hsia|yü-hsia-li	60206
Runan	cn	ju-nan|ju-nan-hsien|juning|ru nan|ru ning|runan|runing	60202
Parkent	uz	parkent|parkentas|parknt|parknt azbkstan|parukento|prknd|prqnd|паркент|пәркәнт	60200
Vrindāvan	in	brindaban|brindāban|vrindaban|vrindavan|vrindāban|vrindāvan|вриндаван	60195
Douane	tn	douane	60192
Kodungallūr	in	cranganore|cranganur|crānganūr|kodungallur|kodungallūr|methala|muchiri|muchiripattinam|muyirikkodu|muziris|shinkli	60190
Penedo	br	penedo|sao francisco|são francisco	60189
Bandar-e Kangān	ir	bandar-e kangan|bandar-e kangān|bndri kngan|kangan|kangun|kangān|kngan	60187
Vavuniya	lk	babuniya|vavunija|vavuniya|vavuniya town|vavuniyava|vavuniyāva|wawwnya|wawwnyya|вавуния	60176
Ech Chettia	dz	ech chetia|ech chettia|ech chettiâ|ech chétia	60170
Zhijiang	cn	chih-chiang|chikiang|ma-chia-tien|majiadian|zhijiang	60169
Rosenheim	de	lojenhaim|luo sen hai mu|pons aeni|rosenheim|rousnam|rozengajm|rozenhaimu|rozenkhajm|rznhaym|розенгайм|розенхайм|розенхајм	60167
Nagakute	jp	nagakute|zhang jiu shou	60162
Nedumangād	in	nedumangad|nedumangād	60161
Stroud	gb	astrwd glastrshr|seuteulaudeu|straud|stroud|страуд	60155
Gucheng	cn	gucheng	60149
Bambang	ph	bambang|banban	60146
Taozhuang	cn	t'ao-chuang|taozhuang|t’ao-chuang	60137
Tczew	pl	derszewo|dirschau|dërszewò|tceva|tcevas|tchev|tczew|tčeva|tčevas|тчев	60133
Santo Amaro	br	santo amaro|santo amaro da purificacao|santo amaro da purificação|santu amaru|santu-amaru|sheng a ma lu|санту-амару	60131
Sandaohezi	cn	san dao he zi|san dao he zi zhen|san-tao-ho|san-tao-ho-tzu|san-tao-ho-tzu-chen|san-tao-ho-tzu-hsiang|san-tu-ho-tzu|sandaohezi|sandaohezi zhen|sandukhoza	60129
Pokrovsk	ua	grishino|krasnoarmejsk|krasnoarmeysk|krasnoarmeyskoye|krasnoarmiisk|krasnoarmijs'k|krasnoarmiys'k|krassnoarmeiskoje|kurasunoarumeisuku|pokrovs'k|pokrovsk|pokrowsk|pokuroushiku|красноармейск|красноармійськ|покровск|покровськ	60127
Hpākān	mm	hpakan|hpakant|hparrkan|hpākān	60123
Ābyek	ir	aabyik sufla|abiak|abiak sarai|abiak sarāi|abyek|abyek sofla|abyek-e pa'in|abyiki payyn|abyk|ābyek|ābyek-e pā’īn	60107
Sennan	jp	quan nan|sennan	60102
Laascaanood	so	laascaanood|laascanood|laaskaanud|las anod|lasakanuda|lasikanudi|laskanuda|laskanwd|rasukanudo|лааскаануд	60100
Yongbei	cn	yong bei|yongbei|yongsheng|yung-pei|yung-shen|yung-sheng|yung-sheng-chen|yung-sheng-hsien|yungpeh|yungpeh-hsien	60099
Halesowen	gb	halesowen|heilsovenas|hylzawwn|khejlsoven|хейлсовен|хејлсовен	60097
La Mesa	us	allison springs|la mesa|la mesa heights|la mesa springs|la mi sa|la msa kalyfrnya|la mysa|la mysa kylyfwrnya|la mza kalyfwrnya|la-mesa|lamesa|lh msh|ramesa|ла меса|ла-меса	60089
Waterford	ie	port lairge|port làirge|port láirge|purt largey|uotafodo|uoterford|uoturford|voterford|voterfordas|waterford|waterford city|watrfwrd|wo te fu de|woteopeodeu|вотерфорд|уотерфорд|уотърфорд	60079
Pine Hills	us	pine hills	60076
Martínez de la Torre	mx	martinez de la torre|martínez de la torre	60074
Kuwait City	kw	aalkuayt|al kuwait|al kuwayt|al-kuwait|ciudad de kuwait|ehl'-kuvejt|ke wei te shi|khuwet si ti|koeweit|kota kuwait|koveyit|koweit|koweït|kuueto shi|kuvaeyt|kuvajt|kuvajto|kuvajturbo|kuveitas|kuväyt|kuwait|kuwait by|kuwait city|kuwait stad|kuwait-stadt|kuwait-urbo|kuwayt|kuweit|kuweiteu|kuweiteusiti|kuwejt|kwwyt syty|madinat al kuwayt|madinat al-kuwait|madīnat al kuwayt|mdyntalkwyt|pole tou koubeit|эль-кувейт	60064
Melbourne City Centre	au	melbourne cbd|melbourne central business district|melbourne city centre	60057
Zushi	jp	dou zi|zushi	60055
Pavlovskiy Posad	ru	pavloro pasad|pavlov-posad|pavlovo-posad|pavlovski posad|pavlovskij posad|pavlovskiy posad|pavlovsky posad|pawlowski possad|павловский посад	60051
Hyūga	jp	hyuga|hyūga|ri xiang	60037
Dazeshan	cn	da ze shan|dazeshan	60034
Bela Vista	br	bela vista	60024
São Borja	br	san-borkha|sao borja|são borja|сан-борха	60019
Sarāvān	ir	saravan|sarāvān|srawan	60014
Villa Vicente Guerrero	mx	san pablo del monte|vicente guerrero|villa vicente guerrero	60001
Ara Damansara	my	ara damansara	60000
Bangaon	in	bangaon	60000
Bensonhurst	us	ben sen she qu/bu lu ke lin xiao xiang gang-guang dong di yi|ben sen she qun|benson'cherst|bensongerst|bensonhasuto de qu|bensonhurst|bensonhurst-by-the-sea|bensonkherst|bensonkhjorst|bin chen xu|bnswnhrst|бенсонгерст|бенсонхерст|бенсонхёрст	60000
Bukit Indah	my	bukit indah	60000
Chelsea	gb	celsi|che lu shi|chehlsi|chelsea|chelsi|cherushi|chlsy|chylsy lndn|qie er xi|tselsi|tshylsy|tshylsy lndn|z'lsy|çelsi|челси|челсі|чэлсі	60000
Colonia Nativitas	mx	col nativitas|col. nativitas|colonia nativitas|nativitas	60000
Coney Island	us	coney adasi|coney adası|coney island|conyn island|conyne island|insulo coney|kang ni dao|koni-ailendi|koni-ajlend|koniaillaendeu|koniairando|kwny ayland|кони-айленд	60000
Faruka	pk	farooka|faruka	60000
Gamonal	es	gamonal|gamonal de riopico|gamonal de ríopico	60000
Hurlingham	ar	haralighama|haringamu|harlingahaima|harlinhyama|hrlyngham|hurlingham|hwrlynghham|khurlingem|хурлингем	60000
Juan-les-Pins	fr	antibes juan-les-pins|joan dei pins|juan|juan-les-pins|juean-le-pen|jwan ly ban|jüan-le-pen|rui ang lai pan|zhjuan-le-pen|жюан-ле-пен	60000
Mbale	ke	mbale	60000
Nzagi	ao	nzagi|zage	60000
Néma	mr	an na`mah|an na‘mah|en na`ma|en na‘ma|nema|nyma|néma|нема	60000
Ostankinskiy	ru	novoostankino|ostankino|ostankinskij|ostankinskiy|pushkinskoye|останкинский	60000
Putra Heights	my	putra heights	60000
Rancho Penasquitos	us	rancho penasquitos	60000
Santutxu	es	santuchu|santutxu	60000
Sviblovo	ru	estacao sviblovo|estação sviblovo|sviblovo|swiblowo|swibłowo|свиблово|свіблово	60000
Valley Glen	us	valley glen	60000
Vinhomes Ocean Park	vn	ocean city|ocean park|vinhomes ocean city|vinhomes ocean park	60000
Wuzhen	cn	t'ung-hsiang|t’ung-hsiang|wu zhen|wu zhen zhen|wu-chen|wuzhen|wuzhen zhen	60000
Zhujiajiao	cn	ching-t'ing-chiang|ching-t’ing-chiang|chu-chia-chiao|chu-chieh-ko|chzhuczjaczjao|zhu jia jiao|zhu jia jiao zhen|zhujiajiao|zhujiajiao zhen|чжуцзяцзяо	60000
